MSN,YYYYMM,Value,Column_Order,Description,Unit
NUOUPUS,199807,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,199808,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,199809,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,199810,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,199811,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,199812,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,199813,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,199901,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,199902,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,199903,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,199904,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,199905,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,199906,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,199907,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,199908,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,199909,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,199910,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,199911,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,199912,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,199913,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200001,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200002,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200003,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200004,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200005,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200006,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200007,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200008,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200009,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200010,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200011,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200012,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200013,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200101,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200102,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200103,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200104,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200105,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200106,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200107,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200108,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200109,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200110,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200111,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200112,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200113,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200201,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200202,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200203,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200204,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200205,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200206,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200207,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200208,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200209,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200210,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200211,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200212,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200213,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200301,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200302,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200303,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200304,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200305,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200306,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200307,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200308,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200309,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200310,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200311,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200312,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200313,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200401,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200402,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200403,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200404,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200405,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200406,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200407,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200408,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200409,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200410,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200411,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200412,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200413,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200501,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200502,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200503,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200504,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200505,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200506,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200507,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200508,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200509,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200510,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200511,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200512,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200513,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200601,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200602,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200603,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200604,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200605,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200606,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200607,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200608,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200609,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200610,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200611,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200612,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200613,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200701,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200702,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200703,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200704,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200705,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200706,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200707,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200708,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200709,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200710,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200711,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200712,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200713,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200801,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200802,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200803,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200804,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200805,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200806,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200807,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200808,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200809,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200810,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200811,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200812,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200813,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200901,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200902,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200903,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200904,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200905,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200906,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200907,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200908,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200909,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200910,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200911,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200912,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,200913,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201001,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201002,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201003,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201004,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201005,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201006,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201007,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201008,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201009,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201010,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201011,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201012,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201013,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201101,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201102,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201103,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201104,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201105,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201106,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201107,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201108,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201109,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201110,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201111,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201112,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201113,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201201,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201202,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201203,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201204,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201205,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201206,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201207,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201208,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201209,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201210,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201211,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201212,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201213,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201301,104,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201302,103,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201303,103,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201304,103,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201305,102,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201306,100,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201307,100,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201308,100,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201309,100,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201310,100,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201311,100,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201312,100,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201313,100,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201401,100,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201402,100,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201403,100,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201404,100,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201405,100,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201406,100,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201407,100,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201408,100,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201409,100,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201410,100,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201411,100,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201412,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201413,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201501,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201502,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201503,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201504,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201505,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201506,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201507,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201508,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201509,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201510,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201511,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201512,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201513,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201601,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201602,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201603,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201604,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201605,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201606,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201607,100,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201608,100,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201609,100,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201610,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201611,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201612,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201613,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201701,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201702,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201703,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201704,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201705,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201706,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201707,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201708,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201709,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201710,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201711,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201712,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201713,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201801,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201802,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201803,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201804,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201805,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201806,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201807,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201808,99,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201809,98,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201810,98,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201811,98,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201812,98,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201813,98,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201901,98,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201902,98,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201903,98,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201904,98,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201905,97,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201906,97,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201907,97,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201908,97,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201909,96,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201910,96,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201911,96,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201912,96,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,201913,96,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202001,96,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202002,96,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202003,96,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202004,95,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202005,95,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202006,95,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202007,95,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202008,95,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202009,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202010,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202011,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202012,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202013,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202101,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202102,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202103,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202104,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202105,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202106,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202107,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202108,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202109,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202110,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202111,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202112,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202113,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202201,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202202,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202203,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202204,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202205,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202206,92,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202207,92,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202208,92,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202209,92,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202210,92,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202211,92,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202212,92,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202213,92,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202301,92,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202302,92,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202303,92,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202304,92,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202305,92,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202306,92,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202307,92,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202308,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202309,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202310,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202311,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202312,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202313,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202401,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202402,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202403,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202404,93,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202405,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202406,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202407,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202408,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202409,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202410,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202411,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202412,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202413,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202501,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202502,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202503,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202504,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202505,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202506,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202507,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202508,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202509,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202510,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202511,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202512,94,1,"Nuclear Generating Units, Total Operable Units",Number
NUOUPUS,202513,94,1,"Nuclear Generating Units, Total Operable Units",Number
