MSN,YYYYMM,Value,Column_Order,Description,Unit
NUETSUS,199213,20.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199301,21.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199302,20.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199303,17.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199304,18.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199305,20.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199306,19.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199307,18.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199308,18,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199309,18.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199310,17.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199311,18.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199312,19.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199313,19.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199401,19.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199402,20,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199403,19,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199404,17.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199405,19.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199406,17.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199407,19,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199408,19.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199409,20.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199410,19.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199411,21.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199412,22.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199413,19.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199501,22.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199502,20.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199503,19.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199504,20.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199505,20.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199506,19.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199507,18.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199508,17.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199509,20.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199510,20.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199511,20.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199512,21,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199513,20.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199601,21.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199602,20.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199603,20.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199604,20,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199605,19.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199606,19,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199607,18.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199608,18.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199609,19.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199610,18.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199611,19.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199612,20.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199613,19.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199701,19.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199702,19.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199703,18.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199704,17.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199705,17.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199706,17.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199707,16.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199708,18.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199709,17.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199710,16.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199711,18.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199712,18.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199713,18,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199801,19.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199802,19.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199803,18.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199804,18.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199805,17.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199806,16.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199807,17,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199808,16.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199809,17.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199810,20.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199811,21.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199812,21,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199813,18.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199901,20.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199902,20.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199903,19.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199904,17.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199905,18.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199906,18.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199907,17.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199908,18.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199909,19.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199910,19.5,4,Nuclear Share of Electricity Net Generation,Percent
