MSN,YYYYMM,Value,Column_Order,Description,Unit
NUGBPUS,198611,85.241,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198612,85.241,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198613,85.241,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198701,87.248,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198702,87.248,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198703,88.446,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198704,89.33,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198705,89.33,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198706,89.33,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198707,91.488,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198708,92.324,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198709,92.324,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198710,92.324,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198711,93.583,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198712,93.583,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198713,93.583,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198801,93.583,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198802,92.743,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198803,93.982,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198804,93.982,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198805,95.089,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198806,95.089,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198807,94.695,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198808,94.695,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198809,94.695,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198810,94.695,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198811,94.695,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198812,94.695,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198813,94.695,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198901,94.695,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198902,94.695,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198903,97.031,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198904,97.031,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198905,97.031,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198906,97.031,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198907,97.323,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198908,98.161,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
